gene	S10	S11	S12	S13	S13prime	S14	S15	S16	S17	S18	S19	S1	S20	S20prime	S21	S22	S23	S24	S25	S26	S27	S28	S29	S2	S30	S31	S32	S33	S34	S35	S36	S37	S38	S3	S4	S5	S6	S7	S8	S9
CAGL0G09295g	6.10273483525117	6.22143168796355	6.26046122291493	6.10234295675969	6.16299715331566	6.03518002310451	6.27928651896469	6.35863644250511	6.3151584629608	6.33806810886224	6.42139988094133	6.29944233475712	6.47252638048171	6.54140829794998	6.62651833921111	6.61396207272066	6.71584835646124	6.47147056190422	6.55365495563168	6.78586945991099	6.64635817425217	6.65107676386848	6.66044529217444	6.24534029906582	6.5430056402294	6.50453239179667	6.83867505086816	6.49655800819319	6.70100540532821	6.70696616383353	6.59676446490698	6.52134541119214	6.40064811244673	6.35296191685821	6.41950303981942	6.38160243443406	6.41726062695778	6.38851104638771	6.56556137781371	5.91555804344215
CAGL0G09317g	4.75147342046673	4.41197537521924	4.47388080010366	3.89731271436592	3.9049301471731	3.51705835782361	4.17611493319696	4.01280296658909	4.37462054045936	3.8969509448727	4.14757704811334	6.90750056566905	4.3715571468016	4.44902121912403	4.54307422193935	4.01557673800504	4.68569958327582	4.92364759948287	5.00307698135453	5.0732406048053	4.93794644222146	4.54057485389303	4.99913655965775	6.7422963697653	4.8692418097574	4.89209822871001	5.08283243931333	4.84349025441505	4.57445216104561	5.29735831820457	4.83356903440755	6.63442936266817	6.63195248935128	6.61838200290672	6.46888692925652	6.57363143941054	6.59027052827048	5.40953855855046	5.52900893584667	5.13821779005176
CAGL0G09339g	7.11636590715873	7.1764873166127	7.26295574505147	7.38181308702838	7.4052163197667	7.41536021370745	7.49077160817991	7.65418799306264	7.4906451103366	7.70752134958102	7.64936899765232	6.61038524524033	7.70258131909404	7.71384529969025	7.35895216983664	7.57119288652864	7.47815875513114	7.2610482644895	7.49107566608136	7.66954537525445	7.18401864212139	7.34591078770387	7.41220701439199	6.60013314454998	7.10055309751718	7.47676821942504	7.4534685790054	7.11095205104749	7.07366495071769	7.15202198321461	6.96333002724914	6.76118998636135	6.52093091483399	6.5290907928027	6.91503323445176	6.93524265984986	7.04105804689549	6.6954975967807	6.90391482496674	6.96504811655821
CAGL0G09361g	7.97301908824956	8.36282274387741	8.38950544139401	8.48150149489662	8.5322949708983	8.50503070824123	8.49555669463113	8.54540481385578	8.50535220996009	8.72302141431283	8.53847282639908	7.43864398511983	8.6284612318858	8.67822382496192	8.58293633646304	8.56769821591251	8.47345720458005	8.54846630595794	8.32812368466613	8.30194043535394	8.39229378125665	8.36263582675934	8.28158826209597	7.60613209531233	8.27065943660862	8.54899744099754	8.27271461015946	8.21232992375918	8.02556509845963	8.07788985713823	7.83313879190993	7.92977142169135	7.94685411699985	7.27753030576546	7.15443054752816	7.45255437116196	7.52984064324399	7.85737971422859	7.65735444932907	7.88316063106077
CAGL0G09383g	14.8051418037942	14.9887203518539	14.9062266532654	14.8534349961244	14.7773440185909	14.9313085652735	15.3278647030097	15.3839924547737	14.9759005456892	15.0593635525155	15.3358961808066	14.228887442157	15.3142236279767	15.4265171010111	14.9211238486181	14.8977944538097	15.4733812359295	14.965985421042	15.5201525182727	15.4448424069971	14.946808767927	14.5750272197693	15.5934448948263	14.5600778137583	14.7865720455028	15.5388753174851	15.6291000257199	14.6867312781602	14.3489807779833	15.60871543533	14.0725725938865	14.2502763371516	14.2080621825467	14.7961941260809	14.741427616657	14.7275193423306	14.6438422546915	15.0689111629785	14.7951502269329	14.7938682795985
CAGL0G09449g	9.62867148763013	9.51512792748781	9.28451460807347	9.63876267753061	9.67652951070508	9.58517498291608	9.22956467031943	9.1077240102142	9.52189905092634	9.21884086088695	9.31814541451575	9.20398895094636	9.23955465230986	9.12744967534666	9.50534234169961	9.24781291836063	8.3311643503734	9.14207748134356	8.13688428732204	7.72658114896218	8.75632362549225	8.17350010014819	7.89640143320227	9.21018510880161	8.80710863471366	8.23092348296581	7.87098569012154	8.92351025182334	8.35858050169945	7.77449579599744	8.61199744649296	9.83838628469546	9.80841999603733	9.32754813415199	9.35366819279237	9.56985224113109	9.49009706165447	9.60025545017655	9.61376712598987	9.73973499917303
CAGL0G09493g	5.77091258275175	5.99693106737777	6.08113170020559	5.76289898581024	5.78462812150857	5.77591274740547	5.95297960120265	6.12778410342206	6.34325659776679	6.10642099585371	6.50338634026203	6.16917184158025	6.46986430929844	6.30975213365128	6.36232960891054	6.43478029598621	6.71136407835575	6.52906282884869	6.60311920171391	6.88297611657133	6.73898959507129	6.85628764458624	6.87172698475493	5.91113669443479	6.83314204078616	6.82275076297997	6.91029945613514	6.81221552894579	7.1035878680569	6.92328702154677	7.11993884461045	5.96762648051256	6.04845612218152	5.96753414233971	6.20309947449792	6.0899289540141	6.01013548921448	6.11506174721037	6.05808921625655	5.51694150758312
CAGL0G09515g	6.05121629463181	7.12635291137855	7.01207646079457	6.33591140423776	6.3650857446077	6.54278391526718	7.33181062468583	7.34931793641512	6.60235986682828	6.53761545267272	7.57382925517988	5.15104184852334	7.50221302554726	7.48839782551964	6.68454936231198	6.56315140094216	7.23221006307694	6.77317392317935	7.18198800916939	6.73882523738405	6.82603055455872	6.63144172376475	6.93040052560425	5.89413426413092	7.11683754800143	7.41804663474972	6.67979243807047	7.43141573001551	6.74618683357697	7.06805732706634	6.86727838803688	6.83704273747663	6.93365596465345	5.5888463480771	5.32907003244849	5.38652157009519	5.44086870519405	6.42459034815967	6.25548737928043	5.86694390561164
CAGL0G09537g	4.21379257517176	4.14203312580451	4.20959584345858	4.57273878879095	4.46362652765881	4.19477912187995	4.0492718701122	3.96815419365055	4.21347009663745	3.82691411644088	4.26668716368075	3.96499985943557	3.8881585882743	3.90044095804422	3.91135344907888	3.82745182765082	3.88292236335277	4.07536521724213	3.76180556596001	4.08918309786523	4.06991217863781	4.10530626663766	3.97980113377315	4.215672099312	4.05449327057142	4.07006257032036	3.80714523000392	4.11345806896508	3.59055966522398	3.68752419090649	3.86374879148291	3.65551812396216	3.69603671758687	3.83029985979984	3.81347122607397	3.91866603428399	3.97614182364762	4.41200764092333	4.12724076525077	3.84390739124144
CAGL0G09559g	4.23153439436844	4.82084234539357	4.14212414817629	4.38072411079686	3.6907900808803	4.11537778455158	4.32956004861651	4.38529124191825	4.13848525181701	4.17581405944875	3.85346745949803	4.35571496460946	4.12315476366419	4.16440168393694	4.14551931772835	3.93793497471012	4.57816037634539	4.30958315549153	4.23027843679645	3.81585411174329	4.13718929207672	4.69988205481783	4.62217168435243	5.94867499315527	4.63088205917278	4.68087311577008	4.44712329364433	4.75032401078676	4.90020915896222	5.33194107952109	5.00209094060024	4.95986567551076	5.22677002056436	5.64092014712403	5.38555305932847	5.42261908010958	5.41526349133175	5.3425420339129	4.78399827803224	4.6725756545817
CAGL0G09581g	9.6211198879668	9.71543449790099	9.64713417753141	9.95120276670008	10.0145782138966	10.138308658908	10.1521734765253	10.16294636037	10.0213532822418	9.95299858128395	10.0240803955829	9.28260734447746	9.89734651907587	10.0162512638032	9.61357359316658	9.56621650870577	9.01864299092154	8.86357587679094	8.43964344400652	8.4497378341606	8.314499868296	8.21873746642406	8.48297707717498	9.56736305775517	8.19196329348499	8.4870598327591	8.47637774378223	8.07643295349133	7.98178978772327	8.26337349903233	7.8072027558441	9.30491505200638	9.38767340468385	9.24863495126592	9.11383793983118	9.41898180044519	9.27251157854615	9.40598998780255	9.36930395597336	9.47595354171814
CAGL0G09603g	5.7799836144358	6.00348132446136	6.25727597648763	6.38792697273567	6.45277751594197	6.64244680251413	6.32106805575412	6.47223993501549	6.54544751222022	6.79313356247482	6.63257011545547	4.38954298311662	6.53753011088386	6.56145834542145	6.70626184399489	7.01933801729147	7.19949615197305	7.01272977311694	7.20478654540983	7.29640920088661	7.09858805049672	6.9347902527363	7.17150294680249	4.85694336636756	7.06582536654458	6.93783508789619	6.97853553282048	7.17150087001357	6.72111301819888	7.27772172944818	6.89751959593657	4.2376995201966	4.32542629600818	4.7809187216234	5.0180402079472	4.88445817281919	4.77561128380917	5.08822813052682	5.26833539851444	5.78707817424262
CAGL0G09669g	7.10076430592249	6.3833739949167	6.48129347183608	6.42040167101057	6.45277751594197	6.13115280276873	6.03337750856321	5.97820126484699	6.0681873083955	5.99905448076816	6.20409321380734	8.73329202159893	6.02380448134535	6.10095001108054	6.21259391868511	6.1748118965806	6.29815661888574	6.38815609571169	6.41062846516578	6.2233651340379	6.5242175900767	6.24287210831332	6.32583338686395	8.58680950686611	6.45546973005403	6.07942469097616	6.32321559449943	6.52073835298546	6.25354539263059	6.58937539814824	6.29957937777764	8.36768377853042	8.52764984508073	8.42559174913729	8.59062010108762	8.53702648594396	8.47638116867199	7.35596758661148	7.36042929702124	7.29404946252521
CAGL0G09680r	-1.26116104203553	-0.323088064756913	-1.28295469215147	-1.8128223953103	-2.1818160149461	0.0751214784095259	0.120549552895157	-0.456570126012	2.15626700275118	-3.77980241370787	0.464931044444426	0.0625184284007354	0.285413682519086	0.157862361108678	-1.37797969397735	-0.648939279376257	-1.32543393012483	1.44525342159997	0.691318351114292	-1.4185261177086	-0.0158700547911045	-1.37213291111178	-1.63447566416912	0.730426564440314	-2.17674333658571	-1.77886672268968	-0.352412609896794	-0.512077295632835	0.0652811076783289	-0.167230717724258	0.0626460354011574	-0.407917550461132	-0.479583182920995	-0.594100833175647	1.09519079402469	0.427228048558635	0.495738806896504	0.298693179657169	0.677472665403686	0.281811557445805
CAGL0G09691g	8.03936501396216	8.09564325228822	8.05633769151107	8.40061489561889	8.40678987976504	8.48305677731444	8.0843278356897	8.10276019337602	8.49035306805684	8.46364722958328	8.11164452574302	7.85049700738418	8.14278247508812	8.14567925383825	8.59112861268276	8.51073906197284	8.12014750560826	8.6485814586291	8.27435388709077	8.33865596323714	8.63729595678622	8.48928478955379	8.24055961792761	7.98903035378039	8.55701329751638	8.26156319419778	8.20694165778938	8.62989672407197	8.45857969492131	8.17769067165651	8.44982000728019	7.45062678343295	7.50917568161373	7.95431971303692	7.94847141977643	7.89425515510148	8.01638293926429	7.97595687582242	7.78465905583936	7.96956981905552
CAGL0G09713g	10.3064320790267	9.06093352131089	9.26323687471027	8.93735075686575	8.58536833570721	8.7148659465877	7.72494583561483	7.62931218061614	7.38917583813881	7.59876968120033	7.27210989777535	11.3832510279647	7.22594620641655	7.07250776898543	7.21643205168497	7.1740847591837	7.25703711682165	7.35675634003737	7.66693451875159	7.68229872056279	7.24628840363937	7.53824343308812	7.39521624655443	11.2329475780104	7.33669621118901	6.85307605947127	7.300622149126	7.55639559498759	7.74242202156904	7.69701873752493	7.85146197673979	10.6866183203937	10.7550280537666	11.2963059541072	11.1319413939513	11.0746047068691	11.0128303501795	10.2624156684732	10.3249265641245	10.3964494966961
CAGL0G09735g	6.76234235236904	7.15311151771028	6.89603702945688	7.3390410489788	6.89162618497923	7.31764330429722	7.33860739097047	7.38230529122586	7.18074657486704	7.34056392776199	6.95997923954229	5.48416861278704	7.33821053003369	7.24358755897127	7.23596952174954	7.4587050242111	7.25703711682165	7.06990307016855	7.29076531224512	6.89306835651988	6.8390783671362	7.10544123736346	7.44146770568411	6.34254720143215	6.99039378640768	7.65945667773829	7.23817603491455	6.78663538637623	6.87021810402641	7.18887498608729	6.51413380082874	6.3584970593333	6.21539252065296	6.00775181323504	6.11516441892301	6.38160243443406	6.16795051103153	6.85061761234934	6.3717455948331	6.68959065711979
CAGL0G09757g	4.86380940093436	4.85746074383658	4.58983871011403	4.78714041374601	4.73549100169634	4.64276863852408	4.83159415096689	4.73537025008442	5.22278725904401	5.08562445778123	4.95492604108203	6.36041652999698	5.07180055846745	4.75787431575569	5.24697429913483	5.26106847688168	5.2027037922567	5.56854808595499	5.2998526393335	5.25780721841896	5.7461427736939	5.64158966885042	5.15362043209632	5.93211176934207	5.75303271141572	4.78749578766325	4.73575413643145	5.83032337951375	5.91716319124172	5.32214458994532	6.13163959266906	5.54790842763031	5.68272420635539	6.42403327031689	6.53458854107711	6.10777639600386	6.24627958079856	5.09638461738512	5.05966478332977	4.85456427844534
CAGL0G09779g	4.30877839104252	4.79086334942186	4.49566915243868	3.97710198122691	3.97430832815846	3.68045677281103	4.27391301443229	4.2426209797988	3.58188009972049	3.67573318694867	4.12972921899425	4.63491725877847	4.21503982950089	4.46613945095762	3.78645704670092	3.47108319731078	4.49015131096977	3.4693089606276	4.42407545030832	4.71616253062056	4.1277682339272	3.84698856108084	4.39317333584574	4.38344668273546	3.90533679570808	4.55906308704557	4.58162287237325	4.12834584937774	4.37230056238289	4.53019230445194	4.42866176420304	4.0606423898531	4.06158470470315	5.3901880234965	5.49228877888953	5.45086057245592	5.13844716497626	5.23582594404689	5.34619446676189	4.2642831741251
CAGL0G09801g	6.9508557775989	5.73093999742716	5.34520003498819	5.81810869953368	5.90322383830878	5.6292767352016	5.12159801491958	4.76177076456665	5.00086354661691	5.08562445778123	4.92419308375584	6.50630849445696	5.17346722272194	5.00042303463942	5.29934293179583	4.81653473177936	4.23917027074876	4.75367799618812	4.30251658272922	3.95548395473282	4.74809839570533	4.24702685570544	4.65822577222291	6.87169887264508	4.79021797963146	5.10866302157437	5.33218002218091	4.81616661714726	5.01324302849495	4.44248169880549	5.4350842092786	6.25168032092338	5.97940964845453	7.1694013699279	7.1888466554082	7.09140197957069	7.21066186665755	7.08591051498124	7.03396316799034	6.89057074098003
CAGL0G09823g	6.16637951261223	6.23262625151068	6.35288825947199	6.36586382023687	6.44790759948855	6.09849011592858	6.27928651896469	6.2786215932504	6.08159332934332	5.90870579061752	6.39175447858486	6.97032328559688	6.21715507589907	6.29066096506676	6.13786920670124	6.14632822867343	6.24536941751925	6.25036294544989	6.25184623929315	6.36325099902893	6.39077193515031	6.36496539369885	6.02260460688222	6.67918192027783	6.25285650402988	6.16102298405082	6.27902246592231	6.36446777505762	6.29527363815813	6.32574225306133	6.3331570655436	6.63046882079077	6.67625770422622	6.59657193727234	6.7279838534663	6.58959614699243	6.6950632155119	6.19319578167813	6.33947382099252	6.32331299164138
CAGL0G09845g	4.22269075752665	4.10596418284898	3.7832226399803	3.81285097067003	3.96069703500793	3.92359819283986	4.0492718701122	4.35092446108778	4.28474937028618	4.11833575005569	4.45045676748318	5.53038815960491	4.48136691058629	4.62699946830926	4.37973004526889	4.63163233434852	4.7800773004056	4.97980429613185	4.89507929413152	5.13020066367339	5.10569221950739	5.23227565786433	5.1485598328084	5.50929743719292	5.14806875583101	5.16249010888859	5.11276340777277	5.14377409778873	5.27863262354333	5.21505326818824	5.44389325578278	5.52248841585788	5.58152377432767	5.51635523365731	5.8254642821233	5.38652157009519	5.76358193097607	4.84852443515343	4.35954255898414	4.28557644146144
CAGL0G09867g	5.92605641470671	5.63717285421643	5.60279315719623	5.69373145223029	5.81520347906556	5.54087436250774	5.5773360897391	5.60318739647677	5.70221233741006	5.56587369022416	5.91205823942	6.67353299872216	5.62494374141876	5.7970998185997	5.74761422643312	5.88875804927819	5.9274007979732	5.9295403493687	6.10202181409614	5.98854905688344	5.96825560393054	5.94791232464462	5.90449363981752	6.30122581377088	5.79411665267504	5.68189916588747	5.81613419924677	6.06894437213188	6.01379110844489	5.98750315409858	6.24518287956474	6.33191552835467	6.44400387086897	6.48228346466829	6.45009264108423	6.20632331847817	6.34789980934872	6.02392541853388	6.02465151657652	5.85274786568541
CAGL0G09889g	5.9123719878845	5.63717285421643	5.62767377893412	5.68781496947828	5.71336812599796	5.61202431063857	5.44081843597164	5.49193959770282	5.61270444311518	5.48859140072631	5.79803086474818	6.59596897878195	5.4305505541556	5.41169769445099	5.55045486019684	5.60460281953898	5.64968611269409	5.77941730653251	5.53990721051103	5.44156138650266	5.77961495879446	5.77146881570031	5.46175814970101	6.42180040865354	5.72497869986488	5.44905890299597	5.242970838526	5.69436935987133	5.70471000171479	5.60669724114573	5.5886109145129	6.34647522486448	6.4630968196486	6.5336890726707	6.55935234488257	6.6147778157523	6.40430359137304	5.89892992874541	5.76599253238102	6.0017127839125
CAGL0G09911g	7.29572514093953	7.34068444745632	7.25977600745122	7.04484739156255	7.06384213796067	7.02354578101388	7.02697586977258	7.025373332976	6.84570380835062	6.59668315518552	6.96502068814905	8.01123335883298	6.76953546596931	6.75669988557079	6.68236003294242	6.661031860193	6.75268501677763	6.42772534131195	6.74726998449351	6.89580857682181	6.40449079381712	6.14826177856473	6.61347042277797	7.7310741331367	6.25004691960772	6.32931482382288	6.72118336915609	6.09759632708108	6.10842827376803	6.70319704190187	6.01431718692959	7.80706038810306	7.75362384540234	7.89837036659757	7.86863142402374	7.95836629663825	7.80835604193228	7.50433506822448	7.70457299697035	7.45775789594284
CAGL0G09933g	4.65616282215326	4.49798869983179	4.58983871011403	4.33602909037128	4.01438825800114	3.97848015567615	4.19621211311097	4.4298760779427	3.6554420259353	3.20940571336621	4.09335718694775	5.95994652095594	4.08191038796048	4.1218281986466	3.92623182161897	3.61106435015952	4.29617882708982	3.82860547820746	4.30251658272922	4.22902576885512	3.91422657870125	3.76063633280073	4.13113833898746	5.1781463675699	3.73896218709432	4.1071361404725	4.20185829764891	3.81529748265109	3.6136899312969	4.20727289657561	3.55233893777926	5.26076527743004	5.22677002056436	5.34903795503888	5.62556555849199	5.57152198318372	5.70666985426498	4.98657442613405	5.11154793297556	4.89668778293118
CAGL0G09955g	6.81035489444886	6.74175205446041	6.07752433499206	6.78705432973419	5.88892167376759	6.74888221207503	6.56081753550242	6.2755711357255	6.20921743386398	6.03832325700021	6.20409321380734	6.17887720038433	6.57020893242416	6.78766911084992	6.39478349601635	6.2328574588828	6.47610679042253	6.37844006727652	6.4365432556942	4.95560095046599	5.97089241868999	5.77146881570031	6.36780828465322	7.91405031005588	6.04326748614	7.09026692748249	6.67779150811061	5.8188971365817	5.6072401757147	6.36443995863339	5.19532026804422	7.3288213608057	7.17148653270822	7.82898322210688	7.90496913319168	7.84987483262612	7.7064807265582	7.24110984448872	6.78513532566259	6.84109254779598
CAGL0G09977g	9.47167651041041	10.5540636494267	10.5201048892866	10.5292187410068	10.6181867744473	10.800631358495	10.7605977593846	10.7392544352977	10.9169644429109	11.009616002513	10.5752025170148	6.4513120638962	10.5602839883094	10.6046866164486	10.6650017411064	10.7287886982164	10.5244069679277	10.4794786141344	10.2305568510432	10.3039275412363	10.3774760588015	10.5546879485771	10.4988771297137	7.14934730567352	10.4967405156203	10.9934244270996	10.2904134637515	10.3823191133753	10.3070484388385	10.1078485869717	10.0302018796108	7.93940797676334	7.92023628331414	6.71466799554425	6.63784997002872	6.87659294901361	7.04523746611466	9.16746886720059	9.12535505057802	8.89337830079999
CAGL0G09999g	5.72154627623076	5.91244020905515	5.72772552643582	5.83961427971698	5.89966156750217	5.77591274740547	6.05003781668742	6.02980477402198	6.14042497894526	6.09901138246876	6.13867029309708	4.74354413742926	6.12540900391054	5.90146199554708	6.0824952421779	6.18884558273806	5.77243583430312	5.96335917843469	5.79657438783052	5.73675488402375	5.93892803884154	6.06288281787923	5.71209904311145	4.576985357421	5.80181123510751	5.77411247668163	5.6049244231067	5.86629084664747	5.99629699906819	5.48904418961413	5.84508798346709	4.75684355270876	4.71339847124767	4.92788945017366	4.35611501550653	4.82095995159444	4.52336535148579	5.62219305818444	5.61240432826973	5.48967799353431
CAGL0G10021g	3.64053841661839	3.35678088271844	3.48949961700804	3.52500430627047	3.47796612271887	2.79437702556167	3.55308413576852	3.80847887116946	3.58188009972049	2.97046080744688	4.09335718694775	5.49974023522486	3.85589832776535	4.35105819949442	4.21985884784806	4.20425501830664	4.5715778120603	4.6605418300233	4.80842093038015	4.89114689796323	5.04692562992858	4.92996377631834	5.01033835471165	4.99092223920962	5.06737768405486	5.08562850837717	5.07677100181842	5.2360106561897	5.24569695130571	4.94196219935435	5.45845651569211	5.25047990785527	5.27077817215832	4.70140859692661	4.89001762405743	4.72014351801344	4.75534569218837	3.98988370956498	3.68881321898714	4.08157798479188
CAGL0G10043g	6.25144837115559	5.19735381106779	5.27763733943068	4.99308397017756	4.99118874463187	4.70917669212695	5.17320681254134	5.05295068087177	4.51956535960209	4.45655356978278	5.08101926449924	8.38273914813436	5.1536989787984	5.22318594073513	4.94485932630063	4.53825740250614	5.48080350502795	5.36712413005423	5.88392606469261	6.07973537247071	5.57992094667669	5.54479034992555	5.75934012173397	7.95664101937134	5.57139675661053	5.48118626907841	5.98099188828493	5.78171287550435	5.92411876887518	6.30599706006975	6.18340426792828	7.7090612819688	7.84055117262032	8.15268843545958	8.02539392014787	7.6420658051492	7.75065966999385	6.29592796769572	6.78912355496552	6.5818318906155
CAGL0G10065g	5.55187007809506	5.40950623757774	5.60780372713946	5.58333469757284	5.39194042286261	5.18414660065568	5.18331067265284	5.41640099957595	5.36113482140847	5.307574918465	5.59187039112506	6.02596015422617	5.53611767970703	5.59015897687887	5.6745979272982	5.48686094508953	5.65280768497244	5.78152525732261	5.79657438783052	6.08294504821948	5.89239743482881	5.99121831859979	5.80829574101332	5.92794107965715	5.97684720007893	5.82784865257034	6.10530181767688	6.02188371264843	6.19915055721957	5.94982734112122	6.1763737845302	5.80495681681981	5.74990998375001	5.74768498524244	5.86004669753057	5.62826788696313	5.70666985426498	5.42904549976819	5.70819062846603	5.85274786568541
CAGL0G10087g	7.36065115118028	7.31721489563296	7.33270736947508	7.35592927162776	7.45339325331532	7.47859870743584	7.42629795471673	7.44338415950622	7.51308124100302	7.54797531650304	7.40417939670728	7.33394874360696	7.41633251130102	7.42415125995502	7.70144086563997	7.64532656050498	7.44792867740783	7.63024928200554	7.35841397409889	7.62620112715179	7.72528437573393	7.72370291592663	7.36608263477405	7.26958234622884	7.65504701646216	7.17673105702084	7.26374656365212	7.6024398427846	7.62851513071786	7.34457474209219	7.68806195535472	7.16187736057097	7.27715150341563	7.2720369019602	7.2378834035001	7.27043175987026	7.30605093323165	7.09204202041679	7.25768093260837	7.31231976993273
CAGL0G10109g	5.74025715344699	4.5791611770196	5.06821405459998	5.16477386850958	5.03080879095584	4.91075710478952	4.93088388312583	4.82155572610533	5.22278725904401	5.08562445778123	5.10861668581127	8.00851462562421	5.11333083831811	4.83237577897725	5.62985500246547	5.62125674812675	5.4913042914238	5.79201905776568	5.91190623471173	6.01567562203347	6.06027002636195	6.06062577338852	5.9400747801125	7.58377270564619	6.22164597433565	5.5964825929697	6.025728976196	6.17850143225728	6.54430723627075	6.50745775395365	6.6241502013499	7.21441658150235	7.37224000706602	7.77174460624053	7.67665697242654	7.54223959802977	7.65954358860716	5.64461497405767	6.12903295398672	5.96918234675844
CAGL0G10131g	9.03475117649309	8.69268895997578	8.85169237341505	9.28224168788997	9.35391778391266	9.48409581214682	9.34319896281599	9.43269821510981	9.63305636022225	9.73907566457793	9.33235766049378	8.72005846916092	9.42001451782139	9.3932521963422	9.57278770467584	9.5632568658175	8.88665416929384	9.23422646730454	8.68840813595331	8.65830194624893	8.95618031074891	8.68220796495342	8.68085304307426	8.82691044028328	8.69381963956271	8.68509690371072	8.75168558313473	8.75567793349986	8.53515799962202	8.79520991756423	8.61102008237074	9.01102093729777	9.07457035504721	8.22696946260595	8.22432301560375	8.57521150992585	8.53551066422571	8.21383686624665	8.26451717506154	8.83680360782242
CAGL0G10153g	8.86540371231399	8.4481300185829	8.82127862599156	9.05692949716866	9.06404907140314	9.08156467082793	9.05072112109083	9.31506401534074	9.39341670968877	9.45554255652031	9.1942851125706	8.66587590298589	9.16498731385831	9.1809187864526	9.3384510738656	9.39368584416922	8.82364836002388	9.09772121437983	8.55207546148935	8.67035468125013	8.78094918043442	8.59872415623299	8.50294145809025	8.69507452198654	8.46399825932843	8.50192559918897	8.56240050072876	8.54748862235693	8.32262225136719	8.64318391627112	8.41440402623565	8.99223974573319	9.01004126983152	8.00321519683443	8.00364724617052	8.41600495415081	8.40255900742752	7.92305457791092	8.02682265906514	8.60555720817304
CAGL0G10175g	-1.26116104203553	-1.46026524579093	-0.785809057814739	-1.8128223953103	-1.44225969072162	-3.77980241370787	-1.61532420973954	-0.163761772876539	0.406649877772704	-3.77980241370787	-1.78233045741086	-3.77980241370787	-1.3211304705812	-2.29931737976431	-2.12795757228752	-1.49298206115614	-1.32543393012483	-0.191117048882709	-1.91294513122697	-1.4185261177086	-0.913398527802614	-2.4956506048531	-3.77980241370787	-2.0054115003518	-0.94922188579838	-1.77886672268968	-1.00263904870962	-0.709717782498355	-0.606263990909399	-1.53371276619754	-0.0648350613853142	-1.53463061578074	-1.59702723157837	-0.0629827568793644	-1.72692319293163	-3.77980241370787	-1.9222666860853	-1.91225763299993	-1.40311534477613	-1.47981620986144
CAGL0G10197g	-3.77980241370787	-2.19683207686086	-3.77980241370787	-3.77980241370787	-2.1818160149461	-3.77980241370787	-3.77980241370787	-3.77980241370787	-1.37330718202746	-0.360822800425045	-0.0824747636071791	-3.77980241370787	-1.3211304705812	-0.226128349423692	-0.887011901693552	-1.01009592692442	-0.0850762374645064	0.676932204203499	0.507936026638958	1.07485000465575	1.55390116803756	1.30825141527909	1.28746122594627	-3.77980241370787	1.10431430984186	-0.971378180012657	0.274474619862222	1.68474559026766	2.18612889379963	0.772557234482326	2.40162328743987	-3.77980241370787	-2.30984851358945	-3.77980241370787	-3.77980241370787	-3.77980241370787	-3.77980241370787	-3.77980241370787	-3.77980241370787	-3.77980241370787
CAGL0H00220g	6.69520158059648	6.74370957580658	6.77207494454689	6.65075232228802	6.57171113536847	6.52752914357869	6.54131013515092	6.56010334119634	6.45047688131402	6.61238148430933	6.67625989208815	7.37252005852939	6.46452538523945	6.45401593410914	6.47286105860096	6.34739333823449	6.45837584264724	6.27600733467949	6.21113937929189	6.3406349792161	6.35488391792592	6.16726720351474	6.12663553642145	7.20038017797172	6.32404880751908	6.41866067050889	6.26309595076513	6.28198813955944	6.26271997943218	6.30848003854156	6.39654340604171	7.0536459895772	7.0235712292699	7.3154093616846	7.26609510430143	7.04815272318726	7.00932040542598	6.74043038638617	6.78113604060943	6.72119057453434
CAGL0H00242g	8.83235769901729	8.97397352970707	8.95704423517955	8.86382070133043	8.87290886347655	8.85772407885608	8.83375539338149	8.78894891094976	8.74746322156742	8.75872743350179	8.72981376291903	8.9428900417528	8.69037281431567	8.58384552445484	8.53278104780044	8.46129991842473	8.42908611263845	8.22242471539506	8.33244345038953	8.31701158031272	8.07572049446203	7.94112491872886	8.27463713211476	8.94409182042799	8.05661677136697	8.36179525993299	8.2076352570596	7.96422317139529	7.85103449727349	8.10955862631269	7.71074510882035	8.87410885947402	8.90069855690867	9.02848381191066	9.00537493859349	8.96429075448908	8.93798183697765	8.96465216572579	8.89031976141305	8.77791949037898
CAGL0H00264g	5.26794984847004	5.52327472465606	5.50412864525472	5.27147990587949	5.43194932568087	5.25254394740644	5.3360313700119	5.34252985809561	5.46708191876581	5.465728429005	5.87504153650634	5.15104184852334	5.78341975665769	5.86320538577657	5.80910781996328	5.84334429462162	5.86954530857525	6.0963132884168	5.80156853004433	5.75094943209637	6.24153086202079	6.32226782566978	5.63096479990022	5.11350931997616	6.21012717624939	6.16761901625186	5.91457491603208	6.48359066566351	6.61764948942028	5.74510501158762	6.62285783931595	5.25047990785527	5.24158906499814	5.21803883247788	5.42458569497513	5.28036166978858	5.20720318048333	5.55275743041938	5.71659118735426	5.30390351841013
